1.5370104854261761;118.92546691466863;10
1.6312334816363616;74.04475618118781;0
2.165097949504181;53.30221897268829;0
2.0298685878332106;119.10494637752433;0
2.046421528266243;75.69244864969522;5
1.6426380905582798;113.10032347302756;2
1.7963082397578727;62.41027711585273;4
2.1757510508227886;75.44750497303986;8
1.7557401590894983;90.49163865581731;10
1.7954236796650793;110.41250467393706;3
1.5532652786846852;104.54775899421999;4
1.8980116821407205;94.81274867124736;9
1.6149860619071963;103.63853011398234;1
1.5114562856612606;63.68104703397118;5
2.172045740235931;68.33672077512995;2
1.6308509299245797;117.76575338623239;2
2.0945470962161132;96.85337806744526;1
2.168685290075139;99.45415984705437;0
1.880294106786301;101.21463309096244;4
1.9029363562778165;66.84216843992161;6
1.9681960896718373;62.29113855839686;7
1.8342214533284482;72.57430109767367;5
1.709971997619437;54.42423220343842;6
1.8600068586078478;116.18962743493076;3
1.7511070108496443;62.27761262848966;3
1.7180894574559358;77.78924434757774;1
1.8178827442143113;114.16121656446158;2
2.1555205894733427;88.47761348150547;0
1.8310795364677581;103.06036077877113;0
1.939936644990451;59.014256960250975;6
1.9381855122303764;118.135152934978;10
1.8249167793825307;50.2629101553382;0
1.6384078892233525;111.96645308714511;7
1.8234516230910498;112.5831114083607;8
2.135466702826591;70.53216424325373;6
1.7062395916146058;74.70299142293518;5
1.8271386536338432;65.94165824908679;9
1.8228317542162562;85.19598289370282;4
1.527510422978146;108.70021164283602;8
2.045909152886379;64.9354436063304;2
2.162201340516222;55.63641515524188;9
2.066912314307336;85.60203033905863;4
2.1400916490564534;57.84161592289672;4
2.100616384387175;67.6688594805246;0
1.8394918830987161;117.26406843937171;8
2.10136173265035;101.71754319525215;10
1.6013012435206306;55.000224440908426;10
1.9214117476984112;77.02102749630626;3
2.128494245021062;99.34185412111616;5
1.9984625192085954;60.58618696294566;3
2.183176741432104;119.5695241011272;2
1.9130951614169998;94.63506933373598;9
1.5863551564686362;66.77115920536065;0
1.7644189549263825;101.03571965728219;2
1.7970488896951788;87.42285409332098;7
1.6563593121842586;110.42206953841139;1
1.7044438537049567;54.52035206407108;10
2.1162141973741657;51.28453158714736;7
1.6784945288796234;66.82636720666267;5
1.8863711646937502;100.12517617888976;6
1.8311050790768229;82.57070325031415;1
1.9039977427495711;74.42818836666389;7
1.8221050207002503;71.14009063020387;8
1.7258118611258304;54.81331621324793;2
2.005718114291021;110.63668441966364;4
2.089265878107544;81.0829956953333;4
1.680618189254153;83.0940775646552;6
1.7802870860641218;114.0081399659139;4
2.114375368039441;68.95745929972047;4
1.6242485848082284;77.96289687042339;2
2.0330624906400967;102.0413210513407;5
2.1492289693249718;97.2332348501723;7
1.8333496035193741;89.61599977777898;6
1.5388614037385617;118.67604105008853;2
1.513790452055862;77.84669679418317;0
1.8949665657355952;107.35253014634938;0
1.8996664958987632;104.82028462858318;9
1.7253833649519759;98.04127390773922;4
2.141949649953254;90.16578443325817;3
2.1911474560087774;53.83207272691885;2
1.5439887556784746;113.86133648518857;2
1.8067273251707732;80.48746064994006;4
1.5604736190577444;99.71308490950048;5
1.9180567742734675;101.6300416797012;8
1.69981361904811;114.61043473134309;7
1.5038904332089431;95.08849173306179;7
1.8434204059824002;119.00503969878768;7
1.882893494467952;105.61600868380594;10
1.6538581920710211;92.23085505022794;8
1.7725557515432364;84.37308283688004;2
1.9356752903898249;106.97915598621762;2
2.187830560015232;97.25182417260393;2
1.6335050126217219;100.79809371496324;2
1.970449448012787;93.98169314118016;3
2.1776477945796113;56.03188955719746;8
1.5362189857367998;83.65306516541071;4
1.7878375994502165;86.11444428329187;7
1.5294317006377405;97.45883108119054;6
1.8471715713812542;51.482409889376555;10
1.839541361021669;89.91310534851839;3
1.645046576812104;84.34369651731578;3
2.0195479919596595;81.8929483142013;10
1.622609847064642;83.93446432248528;5
1.8525947594560044;87.45701309392558;6
1.8262476854710648;70.34734824039204;3
2.0048558898603517;75.02553008563736;2
1.6601418898123608;90.5364693951002;4
1.5420439716111654;72.00403483492715;3
1.9363163209825411;95.02077052709433;1
1.6487778759100904;103.05361452518223;4
1.7315872122466218;114.22090987680748;9
1.5424575121434168;98.37549254004828;8
1.960709492284051;79.18583841424494;1
2.1765021924281927;50.818455842704644;9
1.9511326170756114;64.40008313978169;7
1.7624232795704646;81.69878417208524;5
1.6012843060987678;89.26101296707849;2
1.823976925541636;66.02507004777887;5
1.665504875928296;69.79792746947899;1
1.8529059114564923;94.29066498193284;3
1.873369894948412;114.61604070865947;8
2.0440747122786145;119.94342113500745;9
1.8149238260165677;80.66683806534142;4
2.051539351779254;82.85898165172641;1
1.8136540658105558;86.31767795161224;5
2.0130943165203976;111.66891418646593;2
2.1432810179732913;83.85521867444263;3
2.0746895083858377;81.93123600183422;2
1.6731686408149065;119.25982051691602;2
2.1341946875967786;84.44835112830665;8
1.6988712996669373;114.87154385393156;4
1.741525948691594;108.9042573734973;3
1.5449424794239983;82.22796525487988;1
1.758736311438807;52.398735579764;10
1.8932157884081628;84.15535753647254;9
2.0132984265978098;55.53937611246656;2
1.7101168065332653;98.55062742526158;4
1.5860930969138776;54.033953755651126;5
2.151704246798115;56.81115497505847;0
2.0597386829791895;67.7984662141769;8
